chr	start	end	average
chrX	730001	740000	1.12567628330679
chrX	750001	760000	1.5288274422915
chrX	790001	800000	1.4471267617729
chrX	980001	990000	2.7877499912618
chrX	1070001	1080000	3.30191270380124
chrX	1150001	1160000	2.59757072969821
chrX	1170001	1180000	1.95597570232816
chrX	1250001	1260000	1.99408544216629
chrX	1350001	1360000	3.71582987313491
chrX	1360001	1370000	3.46539162262426
chrX	1380001	1390000	3.4863844262594
chrX	1400001	1410000	6.10990848702407
chrX	1410001	1420000	4.81589503964799
chrX	1460001	1470000	3.55539488725252
chrX	1530001	1540000	2.65494831480005
chrX	1540001	1550000	5.28719688349084
chrX	1550001	1560000	4.46363485524636
chrX	1560001	1570000	4.10103438444506
chrX	1570001	1580000	5.78803838798498
chrX	1580001	1590000	4.28603467126925
chrX	1610001	1620000	3.93718356692917
chrX	1620001	1630000	7.38006009741767
chrX	1630001	1640000	6.61568289367831
chrX	1640001	1650000	4.35659324305546
chrX	1650001	1660000	3.82668876676687
chrX	1660001	1670000	7.28214926015812
chrX	1670001	1680000	6.68314907982339
chrX	1680001	1690000	6.66801526593151
chrX	1690001	1700000	4.12687327701361
chrX	1710001	1720000	2.2677559804051
chrX	1720001	1730000	7.96150792536331
chrX	1730001	1740000	5.00326032399117
chrX	1740001	1750000	2.81660908624091
chrX	1750001	1760000	3.69234462483781
chrX	1760001	1770000	5.75474052902356
chrX	1770001	1780000	3.88173489436138
chrX	1780001	1790000	1.04175291947639
chrX	1810001	1820000	6.894713886165
chrX	1820001	1830000	3.89836432520306
chrX	1830001	1840000	5.84124228340468
chrX	1860001	1870000	3.6552007471227
chrX	1870001	1880000	3.76020568386108
chrX	1890001	1900000	4.7388250565622
chrX	1900001	1910000	3.87799108577994
chrX	1910001	1920000	3.39883075916778
chrX	1920001	1930000	6.62539324773057
chrX	2120001	2130000	2.03199723558583
chrX	2140001	2150000	3.18315104545209
chrX	2160001	2170000	4.8827062776939
chrX	2300001	2310000	2.02219417370503
chrX	2340001	2350000	3.28168958033662
chrX	2600001	2610000	1.207984186873
chrX	2620001	2630000	2.43075558290504
chrX	2630001	2640000	2.72698038529857
chrX	2640001	2650000	1.3978857812216
chrX	2650001	2660000	6.4278212459286
chrX	2660001	2670000	3.01621229595702
chrX	2720001	2730000	2.28418362044851
chrX	2750001	2760000	4.00909982183641
chrX	2820001	2830000	3.66753227338421
chrX	2910001	2920000	2.09054834794917
chrX	3010001	3020000	2.84215128162615
chrX	3020001	3030000	2.48545321213536
chrX	3030001	3040000	5.06554579498017
chrX	3190001	3200000	0.898786627120124
chrX	3230001	3240000	1.2404531571196
chrX	3430001	3440000	4.6611544720077
chrX	3490001	3500000	1.29453630609181
chrX	3500001	3510000	1.32152260914446
chrX	3520001	3530000	1.62518812271549
chrX	3560001	3570000	1.92316645738002
chrX	3580001	3590000	1.10358813775423
chrX	3660001	3670000	2.44200125788639
chrX	3690001	3700000	1.07838105735154
chrX	3700001	3710000	2.72287318859358
chrX	3710001	3720000	1.66801084829272
chrX	3840001	3850000	1.03862149771404
chrX	3990001	4000000	2.22165983479513
chrX	4020001	4030000	1.48474073027486
chrX	4050001	4060000	6.84841447513657
chrX	4090001	4100000	2.36002560222879
chrX	4160001	4170000	1.91823904485038
chrX	4400001	4410000	2.01980098602522
chrX	4410001	4420000	1.51589625845093
chrX	4470001	4480000	2.81291309032725
chrX	4770001	4780000	2.88926650210202
chrX	4920001	4930000	2.55107248836788
chrX	4930001	4940000	4.17074402708547
chrX	4980001	4990000	1.71554333806723
chrX	5050001	5060000	4.5314799081026
chrX	5090001	5100000	1.10334013660102
chrX	5320001	5330000	1.45907258409114
chrX	5360001	5370000	2.23117656444829
chrX	5390001	5400000	2.0301691592426
chrX	5410001	5420000	2.49819014624237
chrX	5490001	5500000	1.17247425483377
chrX	5560001	5570000	6.59904033134437
chrX	5580001	5590000	0.854694970803718
chrX	5610001	5620000	3.42118476459393
chrX	5620001	5630000	1.74626580334815
chrX	5740001	5750000	1.87871011317829
chrX	5880001	5890000	4.98895014476523
chrX	5890001	5900000	3.33211061985183
chrX	5900001	5910000	6.4060549623618
chrX	5920001	5930000	2.76539610136677
chrX	5960001	5970000	5.68396872510824
chrX	6180001	6190000	2.43461605496636
chrX	6190001	6200000	3.05587246831307
chrX	6420001	6430000	1.91539726049198
chrX	6490001	6500000	1.20242055332097
chrX	6540001	6550000	3.70996731140074
chrX	6560001	6570000	3.30641076928427
chrX	6580001	6590000	3.09896638699942
chrX	6700001	6710000	3.55471543947606
chrX	6980001	6990000	5.1199833892038
chrX	7000001	7010000	2.84583906577663
chrX	7030001	7040000	2.09524811801579
chrX	7040001	7050000	2.82928765697491
chrX	7050001	7060000	1.63407340715734
chrX	7100001	7110000	4.08430161066532
chrX	7110001	7120000	3.8465850718012
chrX	7370001	7380000	2.41984960464512
chrX	7390001	7400000	1.48720614906913
chrX	7410001	7420000	4.54642787898344
chrX	7540001	7550000	4.14942933028165
chrX	7700001	7710000	5.91091417178701
chrX	7750001	7760000	1.61591012714261
chrX	7840001	7850000	3.36463471186615
chrX	7850001	7860000	1.64898546616836
chrX	7910001	7920000	1.44339706727749
chrX	7920001	7930000	2.24590948968086
chrX	7930001	7940000	2.2262929253548
chrX	8120001	8130000	1.35968489225935
chrX	8170001	8180000	3.16349067954356
chrX	8310001	8320000	2.61284667947184
chrX	8330001	8340000	2.17363884693898
chrX	8500001	8510000	1.6895022713677
chrX	8510001	8520000	3.4698056788696
chrX	8520001	8530000	3.79085449686304
chrX	8590001	8600000	2.40197486561628
chrX	8610001	8620000	2.86851297289117
chrX	8690001	8700000	2.19343979558672
chrX	8710001	8720000	1.39140817508663
chrX	8770001	8780000	2.25003722103461
chrX	8950001	8960000	2.42141046349245
chrX	8970001	8980000	4.74176801856583
chrX	9010001	9020000	4.19055084550414
chrX	9040001	9050000	2.87356522356107
chrX	9050001	9060000	2.03892491538752
chrX	9120001	9130000	4.35475426001521
chrX	9140001	9150000	1.53964036144181
chrX	9150001	9160000	2.20548557745217
chrX	9160001	9170000	2.16383115451154
chrX	9170001	9180000	2.58292774014428
chrX	9180001	9190000	5.14348955021293
chrX	9190001	9200000	3.66587775751189
chrX	9200001	9210000	3.32116664639486
chrX	9240001	9250000	2.32221550960972
chrX	9280001	9290000	4.39555556384813
chrX	9320001	9330000	2.79176120490539
chrX	9350001	9360000	2.49855967260025
chrX	9380001	9390000	1.19564104449982
chrX	9570001	9580000	2.20252517290509
chrX	9580001	9590000	1.79083409039157
chrX	9640001	9650000	1.84181030451201
chrX	9650001	9660000	2.89541617855028
chrX	9680001	9690000	2.53481346443021
chrX	9710001	9720000	2.78473613127484
chrX	9720001	9730000	4.55561195081983
chrX	9970001	9980000	3.95231278329243
chrX	10010001	10020000	3.43554091274233
chrX	10030001	10040000	4.2780766350325
chrX	10040001	10050000	3.94997947516955
chrX	10260001	10270000	4.10625884821737
chrX	10270001	10280000	4.63079909042529
chrX	10300001	10310000	1.86056339573272
chrX	10450001	10460000	2.66224600939684
chrX	10460001	10470000	1.36285364195252
chrX	10490001	10500000	2.422154700224
chrX	10500001	10510000	3.57579835212792
chrX	10720001	10730000	1.18813477158361
chrX	10730001	10740000	3.69756165930253
chrX	10750001	10760000	0.927275893113237
chrX	10790001	10800000	4.14503701313697
chrX	10800001	10810000	2.25492278314388
chrX	10820001	10830000	1.80490176539392
chrX	11090001	11100000	3.52211414390572
chrX	11100001	11110000	3.86159587135421
chrX	11110001	11120000	4.08102158758898
chrX	11150001	11160000	1.79688229176976
chrX	11160001	11170000	2.82038698488725
chrX	11170001	11180000	2.71509601683722
chrX	11450001	11460000	3.29225166853121
chrX	11490001	11500000	2.50116245876298
chrX	11500001	11510000	1.99816670821543
chrX	11620001	11630000	2.65662951915806
chrX	11750001	11760000	3.39392806599009
chrX	11770001	11780000	6.4352989656396
chrX	11780001	11790000	6.62365407481821
chrX	11840001	11850000	3.68534349467728
chrX	11860001	11870000	3.11637493114414
chrX	11870001	11880000	1.68351858516607
chrX	11880001	11890000	5.20769685095282
chrX	11890001	11900000	3.91857171432644
chrX	12110001	12120000	1.68396147550058
chrX	12210001	12220000	1.63377751062965
chrX	12260001	12270000	2.5689030424562
chrX	12270001	12280000	5.46664810248389
chrX	12290001	12300000	5.01961201980111
chrX	12300001	12310000	2.23359513084201
chrX	12310001	12320000	3.32041313524232
chrX	12320001	12330000	2.03808241577917
chrX	12370001	12380000	2.64073343473506
chrX	12380001	12390000	1.21130804453152
chrX	12420001	12430000	1.39133111280357
chrX	12530001	12540000	2.19409709260845
chrX	12540001	12550000	6.12733554846808
chrX	12550001	12560000	4.74642278417216
chrX	12570001	12580000	2.09637130553294
chrX	12580001	12590000	4.10639714785839
chrX	12590001	12600000	2.08978351460196
chrX	12600001	12610000	3.03741370577614
chrX	12700001	12710000	6.2263012044943
chrX	12710001	12720000	4.5150916168621
chrX	12720001	12730000	1.41360638422978
chrX	12730001	12740000	1.53870122924377
chrX	12740001	12750000	1.80036329795568
chrX	12760001	12770000	1.78201015804
chrX	12940001	12950000	2.24296728570458
chrX	12960001	12970000	1.7331491732341
chrX	13020001	13030000	1.82865453327282
chrX	13030001	13040000	3.33325299992572
chrX	13080001	13090000	2.59198786587627
chrX	13090001	13100000	1.71173023158943
chrX	13180001	13190000	4.07662868121937
chrX	13190001	13200000	3.75374396781753
chrX	13270001	13280000	1.26522290980781
chrX	13290001	13300000	1.79306402917732
chrX	13370001	13380000	2.62683346116813
chrX	13380001	13390000	1.95601134703707
chrX	13390001	13400000	1.83744093256521
chrX	13460001	13470000	5.50917440387418
chrX	13480001	13490000	1.74231004344405
chrX	13490001	13500000	1.96305060386531
chrX	13550001	13560000	3.75615177153374
chrX	13620001	13630000	1.889134981083
chrX	13640001	13650000	2.29295564931068
chrX	13790001	13800000	1.62106698762437
chrX	13820001	13830000	4.01590393713529
chrX	13900001	13910000	2.93940398230253
chrX	14250001	14260000	1.49276976519657
chrX	14350001	14360000	1.98315621256673
chrX	14360001	14370000	5.12172244768036
chrX	14370001	14380000	3.8632841203045
chrX	14380001	14390000	3.82294086804498
chrX	14390001	14400000	4.51408409381647
chrX	14400001	14410000	3.75416633282756
chrX	14410001	14420000	4.38529419473297
chrX	14450001	14460000	1.35483657095364
chrX	14460001	14470000	4.81004360634805
chrX	14470001	14480000	8.88475672306139
chrX	14620001	14630000	2.55439088960666
chrX	14670001	14680000	2.42874468937382
chrX	14870001	14880000	2.65956857396909
chrX	14920001	14930000	5.0345320450223
chrX	14930001	14940000	3.42022942168554
chrX	15010001	15020000	3.6398004342668
chrX	15060001	15070000	3.75613593448748
chrX	15100001	15110000	1.51707802831179
chrX	15130001	15140000	1.79925620927218
chrX	15150001	15160000	3.28987780116819
chrX	15200001	15210000	1.76343326564553
chrX	15210001	15220000	1.54754393343723
chrX	15220001	15230000	1.3137620494623
chrX	15250001	15260000	2.18567414156524
chrX	15390001	15400000	2.66023471620277
chrX	15460001	15470000	2.78874307159509
chrX	15470001	15480000	3.20002163494442
chrX	15640001	15650000	1.69778517488641
chrX	15650001	15660000	1.18373819479217
chrX	15740001	15750000	2.1126765649306
chrX	15750001	15760000	1.57476519502427
chrX	15780001	15790000	3.06303474446304
chrX	15800001	15810000	5.61796068371123
chrX	15810001	15820000	3.18602009516146
chrX	15820001	15830000	6.74605587496998
chrX	15890001	15900000	0.880171055841036
chrX	15900001	15910000	6.48341144857126
chrX	15910001	15920000	1.92532355551991
chrX	15920001	15930000	1.28095328817952
chrX	15950001	15960000	4.09046214146196
chrX	15960001	15970000	3.97681358899214
chrX	15970001	15980000	4.71265979148866
chrX	15980001	15990000	2.07068863081057
chrX	16070001	16080000	2.81124854943246
chrX	16100001	16110000	1.9480295727348
chrX	16110001	16120000	1.44824954836694
chrX	16180001	16190000	2.53263009500934
chrX	16310001	16320000	1.92934547182034
chrX	16430001	16440000	1.25361725679866
chrX	16470001	16480000	5.18435663996337
chrX	16580001	16590000	2.11542213549312
chrX	16630001	16640000	3.14634050518436
chrX	16710001	16720000	5.33214640928363
chrX	16740001	16750000	2.52338414728825
chrX	16750001	16760000	3.48741121105014
chrX	16780001	16790000	4.15624692241314
chrX	16820001	16830000	3.67550047431609
chrX	16830001	16840000	7.68111379159964
chrX	16850001	16860000	4.5064702770196
chrX	16890001	16900000	3.33214678734423
chrX	16920001	16930000	1.81403650191846
chrX	17010001	17020000	5.83300237433523
chrX	17020001	17030000	1.56929175436096
chrX	17040001	17050000	1.18699315442857
chrX	17110001	17120000	2.56686996556825
chrX	17120001	17130000	3.00291838422168
chrX	17160001	17170000	5.33985068616048
chrX	17260001	17270000	6.2495263836686
chrX	17270001	17280000	3.37588493872977
chrX	17290001	17300000	1.66832692696821
chrX	17310001	17320000	1.54993944946781
chrX	17340001	17350000	1.8814069528036
chrX	17350001	17360000	1.2611675767002
chrX	17420001	17430000	1.95934474351697
chrX	17490001	17500000	3.45766412084067
chrX	17540001	17550000	4.71253114373678
chrX	17570001	17580000	2.95790740316578
chrX	17580001	17590000	3.42373665897158
chrX	17590001	17600000	4.85129679403832
chrX	17600001	17610000	1.73264014995193
chrX	17620001	17630000	1.63516019332836
chrX	17650001	17660000	6.29770868694898
chrX	17660001	17670000	2.13170164165873
chrX	17670001	17680000	1.8710547027319
chrX	17680001	17690000	3.11424219410806
chrX	17690001	17700000	6.6786207043372
chrX	17700001	17710000	3.93518104774306
chrX	17710001	17718942	1.51485366346207
